id,datetime,impact,headline,summary
124755077,2023-12-28 19:28:29,n/a,FQAL: Not The Most Attractive Quality ETF,"FidelityÂ® Quality Factor ETF emphasizes quality characteristics, yet has underperformed competitors and the S&P 500 index since inception. Click for more on FQAL."
124755807,2023-12-28 18:58:00,n/a,The Santa Claus Rally Is Pushing These Portfolio Stocks Higher,"This week Amazon announced its Prime streaming service will get ads starting January 29.  While this move follows in the footsteps of other streaming services, including Netflix  , we have a different animal with Amazon.  Prime Video comes bundled with a person's Prime membership and that person has a choice to view the ads, which should bolster Amazon's advertising business."
124750688,2023-12-28 18:17:00,n/a,Apple (AAPL) Halts Smartwatch Sales Ban Amid Patent Dispute,"Apple (AAPL) wins a temporary reprieve in the patent battle over its smartwatches, pausing an import ban amid a legal clash with Masimo over medical tech."
124752663,2023-12-28 17:18:02,n/a,3 Things To Do After The S&P 500 Gained Nearly 25% In 2023,"Investors should look at top and worst performers, and then consider stock and cash allocation strategies for 2024."
124753645,2023-12-28 16:32:00,n/a,Apple Inc. stock outperforms market on strong trading day,"Shares of Apple Inc. inched 0.22% higher to $193.58 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the Dow..."
124757503,2023-12-28 16:18:00,n/a,NEW YORK MARKET CLOSE: Dow hits record as market eyes bumper 2024 rise,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124748565,2023-12-28 15:59:00,n/a,Alphabet (GOOGL) Boosts Pixel Offerings With Clock Redesign,"Alphabet (GOOGL) enhances smartphone offerings with Clock app redesign, enabling weather forecasts after ending alarms on Pixel phones."
124745800,2023-12-28 14:30:00,n/a,5 Stocks to Hold for the Next 20 Years,Buying and holding for the long term is a lot easier when you own great companies.
124746561,2023-12-28 13:47:00,n/a,Apple Is Being Overtaken by Chinese Smartphone Rivals—in Cars,"China’s fifth-largest smartphone maker unveiled its first electric vehicle—the SU7 sedan—which Xiaomi says is capable of delivering acceleration speeds faster than Tesla cars and Porsche EVs.  After a decade,  Apple  still hasn’t introduced an Apple car.  Huawei and Xiaomi, whose phones battle the iPhone for supremacy in China, both released new cars this week with advanced digital features."
124743877,2023-12-28 13:30:00,n/a,"Tired Rally? Heavy 0DTE, Yield Curve Spreads, Empty Piggy Bank, 'Watching' Apple","The December version of the Richmond Fed Manufacturing Index, arguably the second most important regional manufacturing survey in the country (behind Philadelphia), printed in the hole, dropping at the headline to -11 from November's -5.  This came one day after the Dallas Fed Manufacturing Index printed for December in contraction for a jaw dropping 20th consecutive month.  This forced traders into Treasury debt securities, as the yield for the U.S. 10-Year Note dropped 10 basis points to 3.79% and the yield for the U.S. 2-Year Note dropped 11 basis points to 4.24% (Both of these products have found some overnight support at these levels)."
124746565,2023-12-28 13:00:51,n/a,Predictions: Apple’s $4tn target will remain out of reach,"In 2024, Apple will release its first new hardware product in close to a decade.  If demand for the bulky Vision Pro virtual reality headsets is high, the company will be one step closer to proving that its future does not rest on iPhone sales.  In the past five years it has surpassed $1tn, $2tn and $3tn market cap milestones."
124742857,2023-12-28 12:28:10,n/a,5 Things to Know Before The Stock Market Opens,"Apple resumed sales of watches after an appeals court temporarily paused an International Trade Commission ban on the product, while Chilean lithium miner SQM jumped after it reached a deal to extend access to lithium-rich deposits in that country for three decades. Here’s what investors need to know today."
124752741,2023-12-28 12:07:00,n/a,"Altice USA, PENN Entertainment rise; Hess, NeoGenomics fall, Thursday, 12/28/2023",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746204,2023-12-28 12:04:00,n/a,How A Late-Night Email To Tim Cook 10 Years Ago Possibly Triggered Masimo's Battle To Get Apple Watch Banned,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746567,2023-12-28 11:58:59,n/a,Here’s when Apple Watches are set to return to store shelves,It’s been a rollercoaster lately for Apple Watch shoppers.
124742209,2023-12-28 11:47:00,n/a,"These Stocks Are Moving the Most Today: Microsoft, Apple, SQM, Altice USA, Marathon Digital, and More","The price target on shares of Microsoft is raised by analysts at Wedbush, while Apple stock rises after the tech giant wins a temporary reprieve from a U.S. government ban on the sale of some Apple Watch models."
124742210,2023-12-28 11:45:02,n/a,"Dow Jones Futures Fall After Tesla Breaks Out, Apple Watch Scores Big Win",The market rally rose slightly Wednesday with Tesla clearing an entry and AAPL rebounding on an Apple Watch victory. Spotify is among leading stocks finding key support.
124747768,2023-12-28 11:41:00,n/a,10 Information Technology Stocks Whale Activity In Today's Session,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124766427,2023-12-28 11:16:00,n/a,"Huawei Chips Away At Apple, Nvidia: Revenue Nears $100B As China Flexes Tech Muscle Despite US Sanctions",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746205,2023-12-28 11:13:00,n/a,Apple mulls long-term software fix for watches while appealing ban - report,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124742211,2023-12-28 11:12:47,n/a,11 Set-It-and-Forget-It Stocks to Buy According to Financial Media,"In this article, we discuss the 11 set-it-and-forget-it stocks to buy according to financial media. To skip the overview of set-it-and-forget-it stocks and portfolios, go directly to the 5 Set-It-and-Forget-It Stocks to Buy According to Financial Media. Some stocks are meant to be kept forever according to financial media and investors. The set-it-and-forget-it stock portfolio […]"
124748944,2023-12-28 11:04:00,n/a,The S&P 500’s 5 Most Mediocre Stocks of 2023,"Companies in the middle of the broad index logged gains of about 10%—a decent gain, except when compared with the index."
124766428,2023-12-28 10:48:00,n/a,"Apple Is 'Working Desperately' To Overcome Watch Import Ban With Software Redesign, Aiming For January Launch Amid Patent-Infringement Case: Report",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124742212,2023-12-28 10:45:00,n/a,"If I Could Buy Just 1 Warren Buffett Stock in 2024, This Would Be It",This one company represents more than half of Berkshire Hathaway's stock portfolio.
124746206,2023-12-28 10:43:00,n/a,LinkedIn's Advertising Boom: How It's Becoming the New Go-To Platform for Digital Marketers,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124744375,2023-12-28 10:30:00,n/a,"Netflix Releases Useless Data, But Still Considered The Gold Standard",Dan Rayburn on why Netflix's recent data release is more useless than unprecedented and why NFLX is still the industry's gold standard.
124742213,2023-12-28 10:30:00,n/a,Apple Keeps Chasing the Ultimate Health-Tracking Watch—but It Could Take Years,The Apple Watch maker confronts technical puzzles and patent-wielding rivals as it tries to create an all-in-one health wearable.
124746207,2023-12-28 10:26:00,n/a,Apple’s Market Maneuvers: Is AAPL Stock a Smart Buy at $193?,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746208,2023-12-28 10:15:00,n/a,"Artificial intelligence may be ‘iPhone moment’ for Microsoft in price target hike, analyst says",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746573,2023-12-28 10:02:42,n/a,Apple Eyes Long-Term Software Fix for Watch While Appealing Ban,"(Bloomberg Law) -- Apple Inc., facing a ban on imports of its watches that generate billions in annual sales, is seeking alternate paths to overcome the patent-infringement loss that forced the most popular Apple Watch models off shelves over the holidays.Most Read from BloombergThe Late-Night Email to Tim Cook That Set the Apple Watch Saga in MotionChinese Carmaker Overtakes Tesla as World’s Most Popular EV MakerBridgewater CEO’s Past Office Romance Led to Favoritism ClaimsApple Resumes Sale of"
124766844,2023-12-28 10:02:00,n/a,Stock market today: Asian stocks mixed in muted holiday trading as 2023 draws to a close,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746209,2023-12-28 10:02:00,n/a,Stock market today: Stocks edge higher in muted holiday trading on Wall Street,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746210,2023-12-28 09:57:00,n/a,"Market Clubhouse Morning Memo - December 28th, 2023 (Trade Strategy For SPY, QQQ, AAPL, MSFT, GOOGL, META, TSLA, And NVDA)",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124742214,2023-12-28 09:41:21,n/a,Trending tickers: Bitcoin | Oil | Tesla | Apple,"Crypto stocks, Tesla and Apple were among gainers on Thursday, as we head towards the year's market close."
124766429,2023-12-28 09:34:00,n/a,'Xiaomi Announces The Porsche Taycan': Mark Gurman Reacts To Chinese EV Maker's New SU7 EV,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124742215,2023-12-28 09:32:21,n/a,These Stocks Are Moving the Most Today,"The price target on shares of Microsoft is boosted by analysts at Wedbush, while Apple stock is higher after the tech giant wins a temporary reprieve from a U.S. government ban on the sale of some Apple Watch models."
124745265,2023-12-28 09:00:00,n/a,U.S. stocks advance as S&P 500 trades within a few points of record territory,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124742216,2023-12-28 08:47:04,n/a,US lifts Apple Watch ban after tech giant’s emergency appeal,Apple has secured a considerable victory after a court put on hold an order that would ban the import of some of the company’s smartwatches into the United States.
124746213,2023-12-28 08:43:00,n/a,"The best-performing stock of the year rose nearly 2,000%, while the second best averted disaster to log a tenfold gain in a wild 2023",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124742585,2023-12-28 07:55:17,n/a,Wall Street Breakfast Podcast: Crypto Names Extend Gains,Crypto related names extend gains; Apple Watch ban paused by appeals court and Alibaba fails to get suit dismissed.
124746214,2023-12-28 07:55:00,n/a,Notable open interest changes for December 28th,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124744354,2023-12-28 07:54:25,n/a,"Apple, Microsoft and AIG rise premarket; Marathon Digital falls","Investing.com -- U.S. futures traded largely unchanged Thursday, with investors largely shutting up shop as a positive year on Wall Street draws near to a close."
124742892,2023-12-28 07:36:00,n/a,"Artificial intelligence may be 'iPhone moment' for Microsoft in price target hike, analysts says",Wedbush analyst says artificial intelligence will boost cloud business growth
124748946,2023-12-28 07:28:00,n/a,4 of the Magnificent Seven stocks are losing their mojo,Applying technical analysis to the U.S. market's seven standouts.
124745962,2023-12-28 07:07:00,n/a,Streaming Superstars: 3 Stocks Changing How We Watch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746216,2023-12-28 07:06:00,n/a,"4 of the Magnificent Seven stocks are losing their mojo, and the entire group could stall out in 2024",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746217,2023-12-28 07:03:00,n/a,"The best-performing stock of the year rose nearly tenfold, while the second best averted disaster to surge 1,000% in a wild 2023",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746219,2023-12-28 06:38:00,n/a,"Artificial intelligence may be ‘iPhone moment’ for Microsoft in price target hike, analysts says",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746221,2023-12-28 06:30:00,n/a,Apple Reportedly Pressured By Indian Government To Minimize Political Consequences Of iPhone Hacking Alerts,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746220,2023-12-28 06:30:00,n/a,S&P 500 Nears Record Territory Even As Momentum Slows: Why This Analyst Says Investors May Need To 'Proceed With Caution',Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124755518,2023-12-28 06:24:00,n/a,Top 3 Large-Cap Growth Stock Picks for the New Year,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746222,2023-12-28 05:45:00,n/a,The Decline In Global Bond Yields Supports Stock Indices,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124741901,2023-12-28 05:45:00,n/a,"2024 Outlook Q&A: Rates, Landing And Where To Invest","As investors prepare their portfolios for 2024, VanEck's investment professionals share insights on what to expect. Click here to read more."
124745270,2023-12-28 05:44:00,n/a,"Here’s a ‘solid contrarian idea’ for 2024, according to BTIG’s Krinsky",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124755524,2023-12-28 05:43:00,n/a,Congressman Buys 1 Share Of Nvidia: Smaller Size Than Pelosis But First Stock Buy In Months,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746224,2023-12-28 05:24:00,n/a,New Leak Hints Apple's Homepod Redesign To Feature Curved LCD Screen,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746225,2023-12-28 05:01:00,n/a,Tesla Forecast: Why 2024 Will Be Decisive for TSLA Stock,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124742575,2023-12-28 05:00:25,n/a,"Apple's court reprieve, Xiaomi's EV move, weak dollar - what's moving markets","U.S. stock futures drift as a strong trading year approaches the close, while Apple is freed to sell its smartwatches, at least for now.  Xiaomi looks to move into the crowded Chinese EV market, while crude prices and the dollar continue to head lower.  U.S. stock futures traded in a mixed fashion Thursday, with moves limited as investors prepare for the end of what has been a strong year on Wall Street."
124746227,2023-12-28 04:40:00,n/a,Telecom Titans: 3 Stocks Dialing Up Success in the 5G Era,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124744626,2023-12-28 04:30:00,n/a,"These Stocks Are Moving the Most Today: Microsoft, SQM, Marathon Digital, Altice USA, Penn Entertainment, and More","The price target on shares of Microsoft is raised by analysts at Wedbush, SQM strikes a lithium deal with Chile’s Codelco, and a report says a top..."
124746230,2023-12-28 04:17:00,n/a,10 great places to live in California,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124744912,2023-12-28 04:17:00,n/a,The 2024 Buick Enclave review: A roomy and comfortable family cruiser,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746228,2023-12-28 04:17:00,n/a,19 ways to save money on your next car,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124745985,2023-12-28 04:02:00,n/a,LONDON MARKET OPEN: China-exposed firms rise as stocks drift higher,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124746232,2023-12-28 03:23:00,n/a,"Apple's iPhones Were Backdoored For Four Years Using The 'Most Sophisticated Attack Chain' Ever, Say Security Researchers",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124735918,2023-12-28 01:39:02,n/a,"Dow Jones Futures Rise After Tesla Breaks Out, Apple Watch Scores Big Win",The market rally rose slightly Wednesday with Tesla clearing an entry and AAPL rebounding on an Apple Watch victory. Spotify is among leading stocks finding key support.
124746233,2023-12-28 01:51:00,n/a,LONDON MARKET EARLY CALL: Stocks to rise after modest gain in New York,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124740830,2023-12-28 01:41:17,n/a,UPDATE 1-India's govt demanded Apple soften impact of hack warnings -Washington Post,"Apple's warnings in October to Indian opposition politicians that government hackers may have hacked their phones prompted Prime Minister Narendra Modi's administration to quickly demand the U.S. firm soften its message, the Washington Post reported.  Apple's India representatives were called by administration officials who demanded that company help weaken the political impact of the warnings, the newspaper said citing three unidentified sources.  An Apple security expert was also summoned from outside the country to a meeting in New Delhi and the expert was pressed to come up with alternative explanations for the warnings, it said."
124738690,2023-12-28 00:40:34,n/a,12 Most Technologically Advanced Countries in Latin America,"In this article, we will be taking a look at the 7 most technologically advanced countries in Latin America. To skip our detailed analysis, you can go directly to see the 5 most technologically advanced countries in Latin America. When you think about technologically advanced countries and nations leading the tech revolution, you tend to […]"
124746234,2023-12-28 00:30:00,n/a,GLOBAL BRIEFING: Fed rate cut hopes continue to drive equities higher,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124725785,2023-12-27 17:56:00,n/a,Apple Gets Interim Stay on Watch Ban,The tech company wins a temporary reprieve from a U.S. government ban on the sale of some Apple Watch models.
124725787,2023-12-27 17:04:19,n/a,The Late-Night Email to Tim Cook That Set the Apple Watch Saga in Motion,"(Bloomberg) -- At about 1 a.m. California time in 2013, a scientist emailed Apple Inc. Chief Executive Officer Tim Cook with an irresistible pitch.Most Read from BloombergThe Late-Night Email to Tim Cook That Set the Apple Watch Saga in MotionChinese Carmaker Overtakes Tesla as World’s Most Popular EV MakerTesla Plans Revamp of Smash Hit Model Y From China PlantApple’s iPhone Design Chief Enlisted by Jony Ive, Sam Altman to Work on AI DevicesGhost Ships at Reawakened North Korea Port Put Ukraine"
124736699,2023-12-27 22:57:31,n/a,Apple resumes US sales of Watch as court order puts ban on hold,Biden administration had previously declined to intervene in patent dispute with health tech company Masimo
124729905,2023-12-27 17:47:00,n/a,Apple Can Restart Watch Sales as U.S. Court Pauses Ban,The federal agency’s import ban included Apple’s Series 9 and Ultra 2 models.  Apple  won a temporary reprieve for its $18 billion smartwatch business after a U.S. appeals court on Wednesday paused a federal agency’s import ban on most of its watch models.  The ruling will allow sales to resume in the coming weeks while the court weighs Apple’s request to pause the ban pending its appeal of an October decision by the U.S. International Trade Commission.
124740837,2023-12-27 22:49:03,n/a,Apple to restart watch sales after court temporarily blocks import ban,A federal appeals court has temporarily blocked a sweeping import ban on Apple’s latest smartwatches while the patent dispute winds its way through the legal system.
124740838,2023-12-27 22:45:19,n/a,Apple (AAPL) Increases Yet Falls Behind Market: What Investors Need to Know,"Apple (AAPL) reachead $193.19 at the closing of the latest trading day, reflecting a +0.07% change compared to its last close."
124736701,2023-12-27 22:41:35,n/a,EXPLAINER-What is next after pause of US Apple Watch import ban?,A U.S. appeals court on Wednesday temporarily paused a ruling that had restricted imports of Apple's popular Apple Watches into the United States.  Here is a look at what the case means for consumers and what is next for Apple.  The U.S. International Trade Commission in October ordered Apple to stop importing and selling some Apple Watches following a complaint from medical-monitoring technology company Masimo .
124725788,2023-12-27 17:02:03,n/a,Apple Watch Sales Ban Is Put on Hold by US Appeals Court,"(Bloomberg) -- Apple Inc. won a ruling temporarily pausing a US International Trade Commission order banning sales of some of its smartwatches in the US while the company seeks a longer stay pending its appeal of the restriction.Most Read from BloombergThe Late-Night Email to Tim Cook That Set the Apple Watch Saga in MotionChinese Carmaker Overtakes Tesla as World’s Most Popular EV MakerTesla Plans Revamp of Smash Hit Model Y From China PlantApple’s iPhone Design Chief Enlisted by Jony Ive, Sam"
124736703,2023-12-27 20:48:44,n/a,EXPLAINER-What's next after pause of US Apple Watch import ban?,A U.S. appeals court on Wednesday temporarily paused a ruling that had restricted imports of Apple's popular Apple Watches into the United States.  Here is a look at what the case means for consumers and what is next for Apple.  The U.S. International Trade Commission in October ordered Apple to stop importing and selling some Apple Watches following a complaint from medical-monitoring technology company Masimo .
124735925,2023-12-27 20:41:17,n/a,India's govt demanded Apple soften impact of hack warnings -Washington Post,Apple's warnings in Octoberto Indian opposition politicians that government hackers mayhave hacked their phones prompted Prime Minister Narendra Modi'sadministration to quickly demand the U.S. firm...
124736704,2023-12-27 20:23:00,n/a,Apple gets a huge win in its Apple Watch patent saga,"It has been quite the roller coaster ride for Apple  over the past couple of days as the company fights to sell one of its most popular products in the U.S.  On Wednesday, the company won a temporary pause of a sales ban on the Apple Watch that went into effect on Tuesday.  A patent dispute with medical device maker Masimo  led the U.S. International Trade Commission to ban the sale of the device in the States, but a federal appeals court ordered that the sales ban be paused following a request from Apple."
124734493,2023-12-27 19:15:05,n/a,India targets Apple over its phone hacking notifications- Washington Post,"Indian government officials targetedApple's India representatives over its phone hackingnotifications, The Washington Post reported late on Wednesday.(Reporting by Chandni Shah in Bengaluru;..."
124736705,2023-12-27 19:15:02,n/a,Apple Watch Sales Ban Put on Hold,"Apple won a court ruling temporarily pausing a US sales ban on its newest smartwatches. An appellate court in Washington issued the interim stay after Apple sought a delay of the decision by the US International Trade Commission, which had blocked the import and sale of the Apple Watch Series 9 and Ultra 2. Mark Gurman reports. Follow Bloomberg for business news & analysis, up-to-the-minute market data, features, profiles and more: http://www.bloomberg.com Connect with us on... Twitter: https://twitter.com/business Facebook: https://www.facebook.com/bloombergbusiness/ Instagram: https://www.instagram.com/quicktake/?hl=en"
124736706,2023-12-27 17:31:49,n/a,Apple wins appeal to temporarily pause Apple Watch ban,A federal appeals court paused a trade commission's ban on the import and sale of certain Apple Watches amid the company's patent dispute with Masimo.
124722491,2023-12-27 12:14:59,n/a,Where you can still buy the latest Apple Watch,"Now that the White House declined to overturn the ITC ruling, Apple can no longer sell its newest Apple Watch in America. The rule applies to Apple Watch Series 9 and Apple Watch Ultra 2, among other newer models, because they violate patents registered to another company."
124729906,2023-12-27 17:20:57,n/a,Apple Watch ban temporarily paused by US court,"A federal appeals court has temporarily paused the ban on the import and sale of the Apple Watch Series 9 and Ultra 2 models in the United States. Apple (AAPL) had been forced to stop selling the watches in the US after the International Trade Commission determined it had infringed on patents held by medical technology company Masimo (MASI). Yahoo Finance's Josh Lipton and Julie Hyman have the latest details, including the January 12 deadline for US Customs agents to review Apple's adjustments to its watches. For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live."
124732144,2023-12-27 17:14:06,n/a,"Apple Says Apple Watch Series 9, Apple Watch Ultra 2 Will Become Available For Purchase Again In US Starting Wednesday","Apple Inc: * APPLE SAYS THRILLED TO RETURN THE FULL APPLE WATCH LINEUPTOCUSTOMERS IN TIME FOR THE NEW YEAR * APPLE- APPLE WATCH SERIES 9, APPLE WATCH ULTRA 2..."
124731137,2023-12-27 16:49:28,n/a,Apple Watch ban halted by appeals court,"STORY: Apple can - for now - resume sales of its flagship smartwatches, after a U.S. appeals court on Wednesday paused a government commission's import ban on the devices."
124748947,2023-12-27 16:32:00,n/a,"Apple Inc. stock rises Wednesday, still underperforms market","Shares of Apple Inc. inched 0.05% higher to $193.15 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the..."
124729394,2023-12-27 15:48:44,n/a,What's next after pause of US Apple Watch import ban?,A U.S. appeals court on Wednesdaytemporarily paused a ruling that had restricted imports ofApple's popular Apple Watches into the United States. Here is a look at what the case means...
124729057,2023-12-27 15:33:04,n/a,"2 models of Apple Watch can go on sale again, for now, after court lifts halt over a patent dispute","Two higher end models of the Apple Watch can go on sale again after a federal court temporarily lifted a sales halt ordered by the International Trade Commission over a patent dispute. The ITC,..."
124728328,2023-12-27 14:46:00,n/a,"The best-performing stock of the year rose nearly 10-fold, while the 2nd-best averted disaster to surge 1,000% in a wild 2023",Forget about the Magnificent Seven and AI. The stocks that did the absolute best during the year were tied to biotech and crypto — along with one car-related...
124727241,2023-12-27 14:19:51,n/a,Apple: Market Share Loss In China Poses A Risk,Apple's sales continued to decline in every quarter during FY2023. Find out why I currently stay cautious and assign a hold rating to AAPL stock.
124733680,2023-12-27 13:46:00,n/a,UPDATE: Apple wins watch ban delay in US patent feud,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124728329,2023-12-27 13:44:00,n/a,Spreads tighten on 'Magnificent Seven' corporate bonds as investors take profits,Bond prices narrow between 10-year Treasurys and all but two of the seven largest S&P 500 components.
124721189,2023-12-27 13:00:50,n/a,Apple: The Valuation Quandary,"The company has a wonderful business, but is trading at a rich valuation"
124733681,2023-12-27 12:58:00,n/a,Apple (NASDAQ:AAPL) Slips despite Apple Watch Win,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124726709,2023-12-27 12:46:00,n/a,Spreads tighten on ‘Magnificent Seven’ corporate bonds as investors take profits,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124726711,2023-12-27 12:41:00,n/a,Elon Musk Takes A Dig At BCG Ranking Tesla Behind Apple In Most Innovative Companies Of 2023 List: 'The Amazing Part Is...',Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124721190,2023-12-27 12:30:00,n/a,"New Records for the S&P 500? Treasury Auctions, Tuesday's Market, Trading Apple","The ""Santa Claus"" rally period continues.  The S&P 500 closed on Tuesday afternoon at 4,774.  A week from today, next Wednesday, will be both the final day of trade for this year's ""Santa Claus"" period and the two year anniversary of the S&P 500's current all-time closing high of 4,796."
124725012,2023-12-27 12:15:00,n/a,"Wall Street Lunch: NYT, Microsoft And Open AI In Copyright Dispute",The New York Times sues Microsoft and OpenAI for allegedly using its content to train AI models without permission or compensation.
124720725,2023-12-27 12:09:00,n/a,Apple Pauses Watch Sale Due to Technology Dispute. What Should You Do With the Stock?,Apple must halt its Apple Watch sales before Dec. 25.
124726693,2023-12-27 12:07:00,n/a,What You Missed On Wall Street This Morning,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124726719,2023-12-27 11:56:00,n/a,"Most Active Equity Options For Midday - Wednesday, Dec. 27",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124725199,2023-12-27 11:55:00,n/a,Apple scores win in court to pause Apple Watch ban,Apple Inc. scored a legal victory Wednesday when a U.S. appeals court temporarily blocked a government commission’s import ban on popular Apple Watch models...
124720726,2023-12-27 11:47:00,n/a,Bitcoin Reversed Its Fortunes in 2023. Why Crypto Could Climb Higher in 2024.,"Apple appeals watch ban after Biden administration setback, U.S. home prices rose to record highs in October, and other news to start your day."
124725878,2023-12-27 11:40:00,n/a,Apple Wins Temporary Reprieve in Watch Import Ban Over Masimo's Pulse Oximetry Patent Row,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124724035,2023-12-27 11:33:03,n/a,Apple wins bid to pause Apple Watch ban at US appeals court,Apple scored a victory onWednesday as a U.S. appeals court paused a governmentcommission's import ban on some of its popular Applesmartwatches following a patent dispute with...
124725632,2023-12-27 11:31:00,n/a,"Harbor Capital Appreciation Fund Adjusts Portfolio, Trims 26% of Apple Holding",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124728531,2023-12-27 11:30:00,n/a,"EXCLUSIVE: Gene Munster Predicts 1990s-Like Surge In Tech Stocks, Cautions Against AI's 'Bubble-Like' Environment",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124720727,2023-12-27 11:30:00,n/a,History Says the Nasdaq Could Soar in 2024: 2 Artificial Intelligence (AI) Stocks Could Join Apple and Microsoft in the $2 Trillion Club,These magnificent growth stocks are within striking distance of a $2 trillion market capitalization.
124723923,2023-12-27 11:23:20,n/a,EOS: Solid Performance From This Covered Call Fund With An Attractive Discount,Eaton Vance Enhanced Equity Income Fund II shows strong performance driven by its tech sector allocation. Read more to see a detailed analysis on EOS.
124723777,2023-12-27 11:14:12,n/a,"XLK: Tech Still The Sector To Own, But Patience May Equal Profits","Tech stocks have been hot, but caution is advised due to similarities with last year's setup. Click here for my update on XLK ETF."
124733693,2023-12-27 11:00:00,n/a,"Apple granted motion for interim stay in Watch fight with ITC, Masimo",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.
124723637,2023-12-27 11:00:00,n/a,Meta Platforms: Potential $500 Target In 2024,"Meta Platforms has experienced a significant rally in 2023, driven by a rebound in the advertising market. Click here to read my analysis of META stock."
